"","amanitin.st8to10.uni.mean","cMO.st8to10.uni.mean","BmpLOF.st8to10.uni.mean","NodalLOF.st8to10.uni.mean","NBLOF.st8to10.uni.mean","WntLOF.st8to10.uni.mean","WBLOF.st8to10.uni.mean","WNLOF.st8to10.uni.mean","WNBLOF.st8to10.uni.mean","mPouVLOF.st8to10.uni.mean","mPSLOF.st8to10.uni.mean","mVegTLOF.st8to10.uni.mean","4xTkd.st10to12.cMO.mean","amanitin.st8to10.uni.mean.padj","cMO.st8to10.uni.mean.padj","BmpLOF.st8to10.uni.mean.padj","NodalLOF.st8to10.uni.mean.padj","NBLOF.st8to10.uni.mean.padj","WntLOF.st8to10.uni.mean.padj","WBLOF.st8to10.uni.mean.padj","WNLOF.st8to10.uni.mean.padj","WNBLOF.st8to10.uni.mean.padj","mPouVLOF.st8to10.uni.mean.padj","mPSLOF.st8to10.uni.mean.padj","mVegTLOF.st8to10.uni.mean.padj","4xTkd.st10to12.cMO.mean.padj","intron.or.exon","baseMean.e","av.log2FC.e","av.padj.e","dv.log2FC.e","dv.padj.e","baseMean.i","av.log2FC.i","av.padj.i","dv.log2FC.i","dv.padj.i","av.pattern.G","dv.pattern.G","pol2.8.mean","pol2.8p.mean","pol2.11.mean","stage","maternal.tpm","meanSt8to11.tpm"
"Xetro.G00639|cyp26a1",43.3702623357289,107.733930667754,133.719190255489,180.555445457996,300.659909122861,101.38857016151,147.083774327142,275.289694008791,289.753410081702,21.7880802644824,12.1713380983305,177.441478820097,133.181162190125,0.0636430945438295,1,1,0.0373915558499818,3.92623198106715e-06,1,0.770698218343359,9.67131592962969e-06,2.26898831253212e-06,5.78544163051167e-11,6.79492484408967e-17,4.64536090742119e-06,0.000927057107337588,1,1966.30176568102,0.542386729417152,0.950031545835383,1.01378957976206,1,81.0389401971546,1.10031044080424,0.277834929658814,0.581196447493925,1,0.542386729417152,1.01378957976206,8.04203008167386,23.5579527794993,38.2626771680363,8,213.565788275972,234.935462081516
"Xetro.G00641|pank1",49.0509533459915,111.886793178698,95.0825801211863,91.468307090636,116.39001530005,103.294638039479,89.3711939589087,95.2230186360596,97.6928070533506,103.42004873417,88.6559494933908,107.067697837363,58.5050073559681,0.0375347190435288,1,1,1,1,1,1,1,1,1,0.752098935555761,1,1.64906084650827e-15,1,704.985758254192,1.90177310801397,0.000210200893020094,0.368668846273872,1,142.434337049043,2.85087742888105,5.38494838905854e-07,0.0327575642088859,1,2.85087742888105,0.368668846273872,0.863677107057774,2.30624666486357,2.24382475354965,8.5,13.1515717305721,30.3949827101008
"Xetro.G00654|",1.03758381871651,124.705489868923,66.6117472630839,66.9617114578174,75.6912341710456,92.4511072670117,89.3333793633338,83.2066079740385,66.0548599139334,56.9913202736157,121.489331528922,91.4484890233421,141.405292683704,7.09534684688088e-17,1,1,1,1,1,1,1,1,0.181627885553234,0.756684926501861,0.846082061232335,0.506088768694472,1,7.65607527920085,1.63281942620466,0.398938297635079,0.861750114407894,1,54.4470325132692,1.94048733854826,0.0542456579613914,0.292071839324255,1,1.94048733854826,0.861750114407894,NA,NA,NA,NA,0,0.0198399676494501
"Xetro.G00655|ppp1r3c.1",1.88253038703705,103.679674667384,84.280733616324,71.6843622879271,68.9230953551139,113.927480779588,77.5343310515608,74.8734764112039,66.4902427345891,37.2985081394584,94.1019161178354,72.0750892528376,172.756641403718,8.2732760890002e-14,1,1,1,1,1,1,1,1,9.46951635708144e-10,0.821063396749666,0.284278504503054,0.241828242634229,1,27.8959149778343,1.12203667962179,0.643466614868881,-0.205246387190815,1,0,NA,NA,NA,NA,1.12203667962179,-0.205246387190815,NA,NA,NA,NA,0.040430612461,0.51591854312824
"Xetro.G00656|",0.162464448540844,103.180610584472,82.1480912296228,68.8240173585048,83.5516138066346,103.975228557019,62.0663088605322,65.6804902486984,54.876125523539,31.2028376586981,86.3339131421207,83.9984270862289,74.2397730245701,2.26659387265042e-51,1,1,1,1,1,1,1,1,0.000142572089577799,0.85585680898966,0.542112270599426,0.504855741801758,1,40.3127441639466,1.4640919713165,0.0470792327156644,-0.11862752952956,1,3.55743485448449,0.385656174786236,1,1.08178807652282,1,1.4640919713165,-0.11862752952956,18.5806891487139,10.5710881738928,1.64003244983828,8,0,7.88058228789653
"Xetro.G00657|tnks2",46.6337897182867,98.0180692641242,102.188109299512,109.916503137412,100.513588656736,113.236768911931,131.896472389366,88.7238518037513,101.814392280083,87.6209639792496,162.328525434852,86.7513181039873,182.686261595758,3.6036572413118e-09,1,1,1,1,1,1,1,1,0.306802765117728,4.97500365732113e-06,0.383253823518564,1.12413504245816e-08,0,1175.41241097198,-0.732601395673233,0.571875250976601,-0.293459292029448,1,93.7596383726597,-0.187613366270686,1,-0.207040834090669,1,-0.732601395673233,-0.293459292029448,1.67424169504818,1.01266535847385,0.988416028393688,0,91.8326184811254,54.6803314693401
"Xetro.G00664|slc22a15.2",28.1875169814331,110.583866637649,94.7516042305131,62.8155438299444,69.1357207510544,152.3310495523,56.8457807278961,44.8530833834677,48.4803857842498,336.171309098105,370.335951595992,110.792177924638,102.417245032287,1.05073919907147e-06,1,1,1,1,1,1,1,1,2.28546480808544e-09,2.2700999738769e-11,1,0.998536715333971,0,515.914745490503,-0.0261470997994457,1,0.126175677209778,1,72.6833316896025,0.395207123769224,1,0.315210926707731,1,-0.0261470997994457,0.126175677209778,1.12775200483494,0.821210292104547,0.623561889530437,0,7.11591982042603,8.31564355227556
"Xetro.G00667|",25.0253622841148,132.60588292758,97.1554086210684,107.315438801355,101.686831293095,115.686712536134,107.413561093964,94.6964293031595,115.331108589152,14.9171591101245,22.903706965201,146.792827027002,200.085153242845,0.000350956695489182,1,1,1,1,1,1,1,1,4.84341585872182e-10,5.62676883085083e-08,0.164563985855665,0.00272721165567062,0,1002.62711813999,2.78919442384618,1.44069854981565e-05,0.73376738210258,1,56.1569162038504,4.74355772394207,3.36522925445037e-08,0.788987746671249,1,4.74355772394207,0.73376738210258,1.09399815338553,2.71315048921496,2.54884556098502,8.5,17.2544371810471,36.2049892950945
"Xetro.G00682|bloc1s2",9.28029650890667,115.88765015313,102.632059807082,107.401997767788,166.298739470026,144.626944604101,108.276179714718,113.846740600913,161.175138845725,8.30897312289792,3.73941233807547,152.67746259794,159.893724440467,1.05126747712436e-14,1,1,1,0.742663432813366,1,1,1,0.668565818258533,1.03251863052777e-48,3.46857021737883e-73,8.70019785000702e-05,0.0299227801773789,0,384.810512230318,0.36861646475503,0.967027187007021,0.0818819477923659,1,80.7476731373619,3.84737204865559,2.68746103704654e-05,0.281052755180706,1,3.84737204865559,0.0818819477923659,2.26587562770529,5.49480036805378,4.64828251035079,8.5,25.227743976055,29.1919913681126
"Xetro.G00683|hnrnph3",23.8137094362111,98.9984236876619,103.529327258587,110.976771486358,122.434096841879,121.13214586111,129.556759196392,113.446701506358,124.624633819818,55.1958016525552,52.8717686192098,127.526833419945,120.622862465812,1.14753481557584e-10,1,1,1,1,1,0.832946459998903,1,0.995304927713721,4.353016234776e-10,5.02158742939337e-12,0.111433505843161,0.0117819419697653,0,23334.4457031588,1.07775517220523,0.0476998649273005,0.00162812411007297,1,298.827895835523,2.00429610649368,0.0218637176013301,0.243924949651239,1,2.00429610649368,0.00162812411007297,10.8384830609387,44.7294569201744,26.1753767768594,8,233.354896467749,573.116840882424
"Xetro.G00695|stox1",49.8641530891229,107.430992418632,89.2001846887033,71.6737444934393,68.1406272253377,97.0327712129937,67.4588867653468,65.6012470341358,62.1028896530052,44.2206531003173,35.4026512096226,94.2495117529301,95.0656696517089,0.00521781709917568,1,1,1,1,1,1,1,0.960387382160704,6.84215967335388e-05,9.42762412951898e-08,1,0.606200834806011,1,2242.65274472561,-1.74158710953606,6.45415493260181e-13,0.0859706255269156,1,169.421354614083,-1.98975127817478,0.0483646147063374,0.57815261995082,1,-1.98975127817478,0.0859706255269156,1.0222304232409,4.18730208260131,4.20186187870184,8.5,51.7339919796436,91.7961886201152
"Xetro.G00701|pdlim1",39.4494183688259,120.857807779003,113.691937598535,135.250135780034,104.281029931419,129.207995675196,89.2532019371626,98.3930571422978,105.134263859029,131.934345259116,139.482362900792,129.601193132882,64.0354108226091,0.00116094165732996,1,1,1,1,1,1,1,1,0.123603518112233,0.00402349118564891,0.641469067264357,0.00121472333466758,0,1754.33100540231,0.666258509251082,0.718753941379134,0.0939354254069731,1,25.5336300502705,0.118016436468911,1,0.0622228526681635,1,0.666258509251082,0.0939354254069731,0.916850499824081,0.697910955089995,1.09853251261077,12.5,67.915408266989,58.0306994619342
"Xetro.G00714|nrbf2",29.9180232399263,107.827674148641,108.834989398362,105.115094514272,118.273254581572,133.923135849096,126.128171849718,126.748292476068,146.742025578415,140.465329199014,184.945836183627,112.41855224528,100.543464501767,7.42958297412417e-08,1,1,1,1,1,1,1,1,0.0165103997245735,8.48369551907553e-08,0.945112173614482,0.972298342063123,0,204.77417583837,0.674396931220942,0.415583849712672,-0.263807492649119,1,30.9929921746097,0.605327090965973,1,-0.383422375465007,1,0.674396931220942,-0.263807492649119,1.43153436899673,1.42959685921246,0.955400998379776,0,6.83336733159643,3.20223779110567
"Xetro.G00717|admp2",5.35722585433075,109.840450724215,86.2172833160584,55.3689011357265,54.6318564693348,124.196743789347,55.3291769231187,45.1790452644576,38.8742314728908,30.1307245075609,22.1575373280123,32.761069493446,73.2675946152169,0.0217272642342462,1,1,1,1,1,1,1,0.543816414748777,0.00434068956955482,3.50935690547862e-05,3.52342219052104e-06,4.81920351715904e-05,1,2078.08662384603,-4.17761168141654,5.91112354556578e-06,-0.539001315651325,1,48.2380725109211,-2.26948305171672,0.00545723542886036,-0.176223621297682,1,-4.17761168141654,-0.539001315651325,1.06593365017298,7.49911823604082,7.82506229568345,8.5,0.923693313405782,75.8138846090075
"Xetro.G00725|",21.4829745379371,105.160642273814,74.7300429622353,53.4046657317124,90.057154153543,68.0329256944194,43.0779901013127,27.3584957487976,48.2553812317002,65.0981273369102,89.4383464691859,91.7164154870676,52.5591142933696,0.00174461948536175,1,1,1,1,0.712727101121182,0.661133179263557,0.0700447051643424,0.889213197753491,0.196287749864204,0.860011875456684,1,5.03705212679269e-07,1,18.1544441763832,-2.30449267729871,0.0241740410721171,0.311293738507322,1,262.125717844876,-4.5806479013036,1.03582420598431e-11,0.922994521033454,1,-4.5806479013036,0.311293738507322,NA,NA,NA,NA,1.05513422366139,1.26231035015054
"Xetro.G00731|slc43a1",4.5828185116703,104.975047338795,77.930813084627,31.588889666435,46.0706188124056,131.578072995442,90.6638462560705,100.747396276931,71.8077275061282,168.349818478339,240.966751657258,51.9550949651798,43.7629727419811,1.99636413965342e-13,1,1,1,0.940839273837979,1,1,1,1,0.179388954775714,0.0029667553747008,3.91970442687685e-07,4.28217707549881e-14,1,688.467380432741,-1.94042920372993,0.675848600130457,-0.238998555268287,1,483.94640669974,-2.4238495118666,0.0150724399152169,-0.734749760589277,1,-2.4238495118666,-0.238998555268287,1.22585992199531,1.61608242604498,1.06626137359278,0,0.517717110316632,19.9265506696801
"Xetro.G00732|",0.108919577251604,100.982642304936,73.6001485827833,37.0836599238796,38.2537652417167,169.400157980739,92.4313891451246,110.126479126642,67.4919008919451,93.3481400616413,177.167522119919,63.25288668082,38.8711513449662,8.52692998160808e-66,1,1,0.622154271417696,0.0804796303761885,1,1,1,1,1,0.0350237595756084,0.0244152039364895,5.72777948032516e-06,1,38.6156487338347,-2.60664245337979,0.196925470161948,-0.795675134183113,1,0,NA,NA,NA,NA,-2.60664245337979,-0.795675134183113,NA,NA,NA,NA,0,0.713192343089552
"Xetro.G00736|zfp91",18.7749958705682,115.45870909458,104.475817986462,109.683519073369,116.187247084408,151.320298432466,125.332803526892,123.282964741475,132.027758888765,53.7971690736413,61.6533153105354,121.00297546107,115.576672681039,6.42455616738208e-22,1,1,1,1,1,1,1,0.935805945247211,1.32411493687899e-11,5.15333207668045e-08,0.132476081227746,0.104211941823488,0,516.875977624464,1.38256133964145,0.0366206169902343,0.193074239884434,1,80.3700768595471,2.64941778431298,2.24813003325403e-05,-0.28168235094406,1,2.64941778431298,0.193074239884434,2.94465283357255,1.58075719812423,1.30491933292391,0,52.9057169529379,28.917229760766
"Xetro.G00738|osbp",48.7452870298061,100.479881748414,101.654615467467,90.2358818553771,75.3357360631033,99.3219384316394,62.360005953877,78.2553222849143,69.7094038641506,182.261902957882,212.667280882263,117.052964229474,125.941814387302,0.00751027025200019,1,1,1,1,1,0.158537316336454,1,0.438438957696117,0.00844473137077047,0.000209274361850709,0.702096682050427,0.17114512121598,0,506.371637151939,0.499905469418786,0.207489162089761,0.315631210237785,1,76.2332499138886,0.439348218252331,1,0.866779454182188,1,0.499905469418786,0.315631210237785,0.910736399671782,0.880899378455927,1.6550622925248,11,65.6875445786314,41.2245687897685
"Xetro.G00741|fam190b",13.8376495640994,111.353639553877,105.813799170961,124.626541088999,116.103757058855,124.994313731556,145.563371681084,117.410585458271,131.464558847922,27.2743865935179,34.0124844404086,128.957284625637,118.522544156433,2.56192021144068e-07,1,1,1,1,1,0.0825364472469328,1,0.421480759464798,1.12606616802579e-21,3.32862810715814e-16,0.126378166566257,0.192016177902631,0,834.512724568734,-0.850440327617131,0.113410669334233,0.049217258191647,1,101.658998425757,2.78321968905093,1.35730163837775e-05,0.30971585869582,1,2.78321968905093,0.049217258191647,1.36173123291367,2.10029672548014,1.33767973097873,0,59.5062705821021,37.1448888313849
"Xetro.G00749|sgpl1",49.9407007072306,115.947996416118,99.5591228071512,114.23976737911,72.7569986597643,141.048908687458,120.712202866656,106.709274862174,105.863101029642,107.697053186548,107.039039017015,159.487782118409,106.042039367791,0.00434558551104726,1,1,1,1,1,1,1,1,0.908406650718335,0.562669003609109,0.094600767812751,0.831576838401227,0,3385.32918138001,0.389024852739204,0.0871827462971045,-0.0351935183821361,1,21.1841676547567,2.51732734646724,0.0410497656129661,0.203824689721787,1,2.51732734646724,-0.0351935183821361,0.992651592807302,1.3345940735356,1.52931127478988,0,81.4803748165143,94.9753635951249
"Xetro.G00751|prpf19",46.1099179472969,126.62868673964,95.5545100638167,69.7473363409538,72.9216556372692,132.423019178385,86.0446539713088,85.1666915166046,74.9049705893392,189.949387148611,235.173129328627,132.692079428486,95.7968273580965,0.00467364707113857,1,1,1,1,1,1,1,1,2.56203325545359e-05,2.35307032468067e-09,0.337145019865347,0.773988967652543,0,5822.59324089127,0.619261289064122,0.213845107682794,0.136103701267583,1,38.1655634823671,0.0682558560410288,1,0.382329563177796,1,0.619261289064122,0.136103701267583,1.90352467827271,3.39672196497572,2.98051394217614,8.5,117.807292903776,151.07882200294
"Xetro.G00753|tmem132a",2.93865137457205,123.621215123035,99.0688235855122,74.8828099286593,120.819598538191,154.884208992655,122.494265085888,118.384885312483,98.5737759532438,65.5225604737914,16.7475650317931,136.761345379347,73.228915018654,0.0219234244809236,1,1,1,1,1,1,1,1,0.268897279018579,2.05283143999868e-09,0.762560682699253,0.00161412901276097,0,410.916082874069,0.903684214499365,0.801842678623079,0.112988379571412,1,59.5688908299772,3.78542406023769,0.000184440054477042,0.493667179525299,1,3.78542406023769,0.112988379571412,0.897886795680274,1.36748301171641,1.50534857201211,0,4.55590032960946,7.35607735040132
"Xetro.G00765|march8",41.5922059817765,105.961343601194,113.753194604041,102.086799339623,83.8073681403821,92.4138296458871,87.7055801107138,66.6754066146251,69.1479685463995,50.9119256515488,44.9842876785943,99.1806077329018,73.6717192838401,0.0136999479079819,1,1,1,1,1,1,1,1,3.73406969024519e-05,5.68560127266607e-07,1,0.000134746131387032,1,1445.0126883031,-0.0932710950022743,1,0.243866719503052,1,609.925645140573,-0.78719695155427,0.914800157626696,0.156001748771478,1,-0.0932710950022743,0.243866719503052,1.11027223880632,14.4179669301305,11.423205061253,8.5,24.3487374156106,75.7337873193975
"Xetro.G00777|tm9sf3",36.2545522373238,108.358336478716,100.17223225851,109.075557295088,132.205480303756,117.300278908272,116.593767767765,106.024995090535,120.637096140825,140.471636048601,170.273793471697,126.809895465356,118.492781431074,2.82660758279388e-07,1,1,1,1,1,1,1,1,0.00122221189642961,3.54384843609495e-08,0.157457170273874,0.574901429215021,0,3183.81959587645,1.17033176141962,0.000277296094691664,0.175868292456596,1,211.159362047482,0.85281799936853,0.336498275813781,-0.00510744856161225,1,1.17033176141962,0.175868292456596,1.12858609207038,2.70587093376056,3.09086964725934,8.5,127.20128646901,156.01993105902
"Xetro.G00784|neurog3",0.503550065884751,77.2047330360972,129.69113516718,97.2089840645525,148.323180453823,81.0825416647437,52.2192274004193,44.8159840972692,90.7565795086117,3.22865782597199,1.159052145479,99.5580438074104,146.632164453449,1.51702876491562e-26,1,1,1,1,1,1,1,1,2.73771340740575e-20,7.36254930247109e-26,0.830983024777345,0.00634359232041258,1,73.5275738508046,0.369492603694182,1,1.22076247918446,1,13.6688109661347,2.51567262441273,0.159273746181122,0.138338702439916,1,0.369492603694182,1.22076247918446,NA,NA,NA,NA,0,1.10576765385377
"Xetro.G00790|unnamed",5.98700500959433,172.676507574193,95.4146645454598,85.1106838529967,76.8299959443743,151.407238823552,135.902743362846,148.232741852542,87.7402422674948,161.720549933225,177.466859431039,188.007690789096,127.408539079122,0.000229149753584498,1,1,1,1,1,1,1,1,0.142366821337055,0.181522358982209,0.635748893481794,0.693172996470881,1,74.2710472423641,3.01668537192324,0.352350818487584,-0.0462673629581784,1,37.1518554469433,2.97756186113065,0.801944122905202,0.00717796813076888,1,3.01668537192324,-0.0462673629581784,NA,NA,NA,NA,0.0435733849225607,0.410806671297698
"Xetro.G00797|nolc1",37.4952537939611,128.286755798154,96.9251201221877,86.9407049692019,105.286726268165,119.175078575509,99.2022222352385,107.292336484563,103.438734608505,120.720246666847,102.131874578758,134.879833709161,110.406516158593,0.004827800314373,1,1,1,1,1,1,1,1,0.150636229642629,0.331307154001052,0.0967839916476317,0.367683404691776,0,22422.7034777711,1.20039854573792,0.00126732414866655,0.263506477975462,1,189.65787377994,1.145112398688,0.150838218849086,0.693278396714474,1,1.20039854573792,0.263506477975462,1.12254920942414,5.29053498496464,3.57793551886449,8.5,69.3830361162655,96.9681625389642
"Xetro.G00821|nodal",1.11804681588301,104.957735318549,96.7771533788099,100.250699775627,144.589373545545,175.670600765892,228.025827467626,148.386205044855,150.903170566793,129.602046366328,101.936570257734,70.2937036768569,109.533941569327,3.75166233230443e-21,1,1,1,0.979619330746063,0.00535376102341036,7.66055611771157e-05,0.453756879253311,0.30525050958925,0.252385847372462,1,0.000175070844546319,0.581126818620712,1,372.731072942194,-7.27523725722288,7.1055183510537e-23,-0.0914126557722535,1,120.351075705052,-7.72093362425202,1.10616242548263e-16,-0.26424483777863,1,-7.72093362425202,-0.0914126557722535,4.82345169389718,3.70357925277417,3.58589154273508,8,0.142891333232116,20.5580489422427
"Xetro.G00822|eif4ebp2",49.4676004624834,86.4881581113302,101.461257885078,124.74888066058,87.4504380661112,95.7451791442193,92.3432187637399,88.1412112234417,101.924714213125,209.009944041646,299.743132056984,122.133085950172,106.103865388758,0.000787318144668364,1,1,1,1,1,1,1,1,3.5538298469636e-05,1.312019826765e-12,0.714015735949902,1,0,1612.4326279286,0.413135772079375,0.157798261341817,0.11591560106175,1,36.391027796812,-0.569581365119263,0.966488550343426,-0.135637813284143,1,0.413135772079375,0.11591560106175,0.98056413853498,2.49769219563482,1.84174281854402,8.5,48.867704872772,56.7039555231095
"Xetro.G00823|lrrc20",7.24696189204878,77.1798162502052,82.250429096062,89.7664515867168,78.2118034527619,77.4407541254201,68.1728465096681,64.1739800527998,38.3380669362757,207.679539985209,256.690652142392,113.880253337612,83.9224541898895,5.47982186629044e-08,1,1,1,1,1,1,1,0.173002554364431,0.000838989189562814,3.79045154868911e-05,0.59784676753021,0.349907981751784,0,392.858194610669,-0.225008202331007,0.975841203329218,0.106988925014249,1,51.4755128797739,-4.7216732497258,1.70498591175985e-09,0.0139810933057054,1,-4.7216732497258,0.106988925014249,1.03261100343354,1.08428512816034,0.664612395865902,0,55.2542385622968,61.2828955713666
"Xetro.G00826|slc29a3",30.9874822775887,110.372979082986,122.349460881885,87.2394096151124,148.754372413771,111.883835324962,138.755194369113,146.69231762116,144.018745078469,112.471020370806,100.312150411456,126.557761456131,71.9189464570213,0.00625660181729997,1,1,1,1,1,1,1,1,0.783162047101439,0.955217558494098,0.97596384235665,0.110798148123268,0,316.698663194454,0.180257820737744,1,0.185097984018965,1,31.904205080777,1.38280338235881,0.583393597287264,0.81071599248462,1,0.180257820737744,0.185097984018965,0.952080785153148,0.70130409223544,0.68190549192844,0,9.29128717764302,10.3960955240286
"Xetro.G00836|psap",46.7259004091447,118.139930228224,116.279044760876,121.404699830363,165.332240191878,109.985124349837,159.431482207023,124.055027642155,136.344561751213,62.1320594825374,78.1661269025247,363.619678786684,145.273032721896,0.000395594779005306,1,1,1,0.789377388683278,1,0.82375461116686,1,1,0.000137614768167677,0.0255261483178938,8.60337820229737e-14,6.70326908724391e-05,0,12404.0227131945,1.46165949461106,4.63588154594899e-14,0.179592587575314,1,63.383313454914,2.34721583928598,0.00285104521477234,0.461053691385748,1,2.34721583928598,0.179592587575314,1.90965767209135,2.59165470966119,3.177004284948,8,394.486870845005,582.181475789311
"Xetro.G00837|",20.2564149445397,115.902679235513,109.173725579458,113.052470785602,161.927162591886,120.458167067887,179.318569722226,132.723400862992,168.108584818651,56.6396028708276,71.0096288618731,97.8737033957748,90.8639265748595,6.35325590565505e-19,1,1,1,0.847956163842175,1,0.372831262305718,1,0.479949499320366,3.37210462628744e-06,0.00421750862714705,1,0.701413445781517,0,340.835613119343,1.60639452230131,7.43025857674446e-11,0.151190269185227,1,35.2799676341531,2.22023380723371,0.0215311663151333,0.71861341114253,1,2.22023380723371,0.151190269185227,10.9033252729675,8.68378407431357,7.89493293560338,8,18.1747780880611,27.0624099624513
"Xetro.G00851|bmpr1a",28.2648433447015,116.44524155542,104.563238147105,122.113118802056,133.301851874091,129.965043739225,111.080839589808,111.377813274489,113.479514570252,87.8528017182827,84.1022350486679,132.479710285979,110.346960328855,0.00419673174653294,1,1,1,0.923509297923475,1,1,1,1,0.470773779435964,0.294260183641104,0.41503731422244,0.604440764953086,0,1795.72871478291,0.425226351572564,0.534277386787729,-0.00625121015539681,1,76.0111912921733,1.30913530235857,0.192725434095157,0.153191921176251,1,0.425226351572564,-0.00625121015539681,0.87145486822637,4.52125817327959,4.12134481022522,8.5,109.473944741509,86.6609427118788
"Xetro.G00875|",0.181231701038878,138.797715347019,92.5283424421804,11.753906511622,16.7090707604809,44.870216582323,68.4258823923219,14.5442636570268,11.4349159690515,21.9370707885065,19.2022901977533,29.3088854445241,166.102625202294,4.99908307140537e-30,1,1,1,0.964423532077589,1,1,0.449139108506494,0.214124589933868,2.87771454091996e-05,3.44945538002321e-07,0.0139933615352842,0.203610327008012,1,992.006419820909,-5.77597597866064,0.00492923005087789,-0.460529839432825,1,18.2189496615802,-3.36785923898463,0.0661703059443338,-0.676889784077019,1,-5.77597597866064,-0.460529839432825,2.68443552151683,6.03506386449037,1.02804083721148,8,0,15.9801377445749
"Xetro.G00909|psmc4",34.9726023052483,87.6834482538287,105.969082017732,100.878763113488,108.427270820224,101.063867434703,126.159686115443,117.901140601863,99.7276671649511,118.0091876337,130.605633938656,108.339942863346,74.6932072585141,0.00275527836716966,1,1,1,1,1,1,1,1,0.370269200608348,0.171869019774002,1,0.00847908237966725,0,2581.97286867745,0.216953616017639,1,0.121278497957075,1,42.848340465555,0.878325089956421,0.626200146229108,0.355279018421637,1,0.216953616017639,0.121278497957075,1.57220923616292,3.53931236235376,2.6171775355377,8.5,63.3920407007794,54.5844250271737
"Xetro.G00913|",0,104.703104618691,100.594298061346,101.422723233097,83.4584979004927,133.892201863032,118.31318542936,82.2645422083935,84.9769178258198,15.6718801778691,4.23145423511579,187.8258391224,87.7142420192836,1.67090388944915e-17,1,1,1,1,1,1,1,1,6.13762337813345e-08,1.84842268459533e-17,0.449003910641924,0.993336994221886,1,1.12689707103659,1.57232673043434,1,0.559285620345857,1,NA,NA,NA,NA,NA,1.57232673043434,0.559285620345857,NA,NA,NA,NA,0,0
"Xetro.G00934|nptn",49.8064744212291,111.086089517455,103.479728574836,112.283130210636,97.8737143215953,93.4084484496426,77.3072816029704,72.6809734836185,89.9305032894898,219.101051121352,270.089719124736,110.5941192055,67.7216254685281,0.00859063600217035,1,1,1,1,1,1,1,1,4.6024292849669e-05,3.14819729445848e-09,0.745495455949138,3.33102043029791e-07,0,2451.52185575281,-1.24745117073477,3.26274523521189e-05,-0.0974621966609964,1,56.5944880755214,1.72727897172314,0.171966797079006,0.922037634684482,1,-1.24745117073477,-0.0974621966609964,0.960364427249849,1.12890076562278,1.68571207820984,11,100.553857833109,100.71223184313
"Xetro.G00943|senp8",40.3738516885856,112.244078574503,100.891227712603,99.4888501609689,92.5586468413224,121.454774359661,144.792316370345,110.324238519403,122.367050903838,162.593902504912,228.411911656499,91.9180032311484,96.7490061986258,7.07302952798404e-06,1,1,1,1,1,1,1,1,0.000254746669900151,5.66960369401629e-12,0.957185133892754,0.915545055325679,0,840.240178206587,-0.766224751212903,0.138034178242427,-0.161925916657699,1,11.3873471504505,1.10286200701894,0.865261405174002,1.03696698365461,1,-0.766224751212903,-0.161925916657699,1.15123838028793,1.19030439991028,1.01400673969954,0,116.408409727822,71.730302209693
"Xetro.G00956|ca12",17.0764620157649,116.138835284023,107.510067351083,112.483386394636,202.579038403047,84.3339508690238,74.9469295183173,94.3349940911242,99.5564946482447,52.6644334961445,9.6144219843093,101.397599706302,99.9266124326572,0.00108616439620957,1,1,1,1,1,1,1,1,0.441046851510521,1.03723630553737e-07,1,0.772674921035835,0,746.197341141421,-0.723692790697872,0.0906187622064133,-0.0283947525342014,1,55.8090349600697,4.76752317037268,2.08559916200664e-09,1.50795980640463,1,4.76752317037268,-0.0283947525342014,0.995460441960966,1.31948394650643,2.87604987125903,0,53.3928378405167,22.7904529722252
"Xetro.G00977|znf592",41.595730968729,110.1139905759,106.347222977441,113.45207516602,124.668800711936,103.195087398508,94.610265581397,107.134494149682,114.60208693651,184.331642249799,209.281973372125,102.107741319396,128.070211836394,0.00328668782050041,1,1,1,1,1,1,1,1,0.000223154988924111,6.4273976344675e-07,1,0.00309877984305119,0,1358.45923183146,-0.14547041340688,1,0.133886173585856,1,151.31462905484,1.50569371558714,0.0436114431097914,0.597275246739119,1,1.50569371558714,0.133886173585856,1.20896556490055,2.98280462275521,3.12956060172345,8.5,18.530072490856,18.0943669021726
"Xetro.G00981|tspan3",43.213830115933,90.1205263354021,102.290525400325,129.943273084282,106.102957871976,102.057229119627,99.3492962394933,101.284064618327,98.5022990430981,68.0143825537236,66.0788055765465,200.880042750582,186.829640958069,0.006453203289598,1,1,1,1,1,1,1,1,0.0706995516719059,0.103387382420446,1.27368599960679e-10,1.41390297796224e-24,0,3906.43340470964,0.374739621313935,0.490708717562198,-0.0358267005820678,1,73.7116911854052,2.00058887550178,0.00748755040977567,0.634879624857619,1,2.00058887550178,-0.0358267005820678,1.10435115667865,2.87074904247838,3.26565118884616,8.5,242.078175957304,269.074352653081
"Xetro.G00988|ube2q2",38.867186137467,113.857166323586,110.321083952389,125.630534329342,113.765561295097,105.277494025702,109.71276293064,92.3953169323958,106.520469243075,115.030122557996,161.467578412951,107.574228925128,85.2283260185725,6.98122139441046e-05,1,1,1,1,1,1,1,1,0.406009343226238,1.38936543161885e-05,0.88989144103433,0.100378683872659,0,4570.75096658287,0.0455655034466404,1,-0.0580841305736261,1,175.713660765537,0.639821514454672,0.652831480003881,0.0907313142290961,1,0.0455655034466404,-0.0580841305736261,1.46412594492938,4.20689160076551,4.60233186266856,8.5,239.55347938595,354.738752398986
